ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,2,"1,141",100,"5,522",100,0,0,32,102,2,0,0,Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,"143,265","1,200","1,515,358",600,0,0,"25,844","20,262",453,0,"1,193"
Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,3,"2,191",100,"9,570",100,0,0,38,88,0,0,0,Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,"143,265","1,200","1,515,358",600,0,0,"25,844","20,262",453,0,"1,193"
Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,4,"6,507",100,"23,920",100,0,0,80,220,13,0,0,Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,"143,265","1,200","1,515,358",600,0,0,"25,844","20,262",453,0,"1,193"
Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,5,"13,065",100,"130,551",100,0,0,"1,792","2,222",7,0,0,Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,"143,265","1,200","1,515,358",600,0,0,"25,844","20,262",453,0,"1,193"
Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,6,"22,547",100,"295,420",100,0,0,"5,450","4,242",24,0,23,Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,"143,265","1,200","1,515,358",600,0,0,"25,844","20,262",453,0,"1,193"
Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,7,"24,951",100,"315,944",100,0,0,"6,475","3,150",112,0,588,Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,"143,265","1,200","1,515,358",600,0,0,"25,844","20,262",453,0,"1,193"
Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,8,"23,398",100,"299,466",100,0,0,"5,887","3,514",122,0,413,Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,"143,265","1,200","1,515,358",600,0,0,"25,844","20,262",453,0,"1,193"
Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,9,"24,095",100,"253,416",100,0,0,"4,302","3,598",126,0,129,Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,"143,265","1,200","1,515,358",600,0,0,"25,844","20,262",453,0,"1,193"
Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,10,"20,684",100,"150,708",100,0,0,"1,544","2,600",45,0,40,Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,"143,265","1,200","1,515,358",600,0,0,"25,844","20,262",453,0,"1,193"
Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,11,"2,381",100,"19,889",100,0,0,178,382,0,0,0,Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,"143,265","1,200","1,515,358",600,0,0,"25,844","20,262",453,0,"1,193"
Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,12,"1,260",100,"6,930",100,0,0,42,88,2,0,0,Great Basin NP,GRBA,National Park,Pacific West ,NV,2023,"143,265","1,200","1,515,358",600,0,0,"25,844","20,262",453,0,"1,193"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,1,"6,714",35,"13,884",35,0,0,0,0,33,0,0,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,"512,219",470,"2,967,583",470,0,0,"33,106","21,992","10,579",0,"10,721"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,2,"8,048",35,"16,524",35,0,0,0,0,31,0,0,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,"512,219",470,"2,967,583",470,0,0,"33,106","21,992","10,579",0,"10,721"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,3,"6,426",35,"18,621",35,0,0,0,0,418,0,0,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,"512,219",470,"2,967,583",470,0,0,"33,106","21,992","10,579",0,"10,721"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,4,"25,294",35,"155,923",35,0,0,"3,172","2,721",801,0,939,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,"512,219",470,"2,967,583",470,0,0,"33,106","21,992","10,579",0,"10,721"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,5,"76,366",45,"549,423",45,0,0,"5,453","4,223","1,950",0,"2,293",Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,"512,219",470,"2,967,583",470,0,0,"33,106","21,992","10,579",0,"10,721"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,6,"103,168",45,"636,914",45,0,0,"6,295","4,715","1,974",0,"2,124",Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,"512,219",470,"2,967,583",470,0,0,"33,106","21,992","10,579",0,"10,721"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,7,"103,748",45,"604,501",45,0,0,"6,949","3,045","1,859",0,"2,077",Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,"512,219",470,"2,967,583",470,0,0,"33,106","21,992","10,579",0,"10,721"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,8,"68,160",45,"318,378",45,0,0,"3,133","1,309","1,277",0,669,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,"512,219",470,"2,967,583",470,0,0,"33,106","21,992","10,579",0,"10,721"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,9,"55,096",45,"427,140",45,0,0,"4,981","2,983","1,290",0,"1,867",Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,"512,219",470,"2,967,583",470,0,0,"33,106","21,992","10,579",0,"10,721"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,10,"40,056",35,"183,917",35,0,0,"3,123","2,996",651,0,752,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,"512,219",470,"2,967,583",470,0,0,"33,106","21,992","10,579",0,"10,721"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,11,"11,993",35,"27,698",35,0,0,0,0,269,0,0,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,"512,219",470,"2,967,583",470,0,0,"33,106","21,992","10,579",0,"10,721"
Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,12,"7,150",35,"14,660",35,0,0,0,0,26,0,0,Great Sand Dunes NP & PRES,GRSA,National Park,Intermountain ,CO,2023,"512,219",470,"2,967,583",470,0,0,"33,106","21,992","10,579",0,"10,721"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,1,"459,626","686,000","3,133,225","686,000",0,0,857,470,"1,218",0,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,"13,297,647","10,832,000","98,083,629","5,416,000","10,373",0,"207,070","158,211","84,532",0,"38,296"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,2,"506,742","701,000","3,474,520","701,000",0,0,"1,055",780,"2,120",0,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,"13,297,647","10,832,000","98,083,629","5,416,000","10,373",0,"207,070","158,211","84,532",0,"38,296"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,3,"879,991","920,000","6,323,618","920,000",444,0,"8,473","3,939","9,707",0,870,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,"13,297,647","10,832,000","98,083,629","5,416,000","10,373",0,"207,070","158,211","84,532",0,"38,296"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,4,"1,026,754","870,000","7,692,628","870,000","1,217",0,"13,849","13,082","14,753",0,"2,404",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,"13,297,647","10,832,000","98,083,629","5,416,000","10,373",0,"207,070","158,211","84,532",0,"38,296"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,5,"1,229,626","805,000","9,433,085","805,000","1,338",0,"26,822","21,330","12,420",0,"4,947",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,"13,297,647","10,832,000","98,083,629","5,416,000","10,373",0,"207,070","158,211","84,532",0,"38,296"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,6,"1,545,906","999,000","11,954,756","999,000","1,408",0,"42,623","26,699","10,071",0,"8,700",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,"13,297,647","10,832,000","98,083,629","5,416,000","10,373",0,"207,070","158,211","84,532",0,"38,296"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,7,"1,609,741","1,016,000","12,213,974","1,016,000","1,400",0,"38,265","25,869","7,298",0,"6,969",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,"13,297,647","10,832,000","98,083,629","5,416,000","10,373",0,"207,070","158,211","84,532",0,"38,296"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,8,"1,289,406","964,000","9,481,798","964,000","1,238",0,"20,588","16,221","4,704",0,"3,934",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,"13,297,647","10,832,000","98,083,629","5,416,000","10,373",0,"207,070","158,211","84,532",0,"38,296"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,9,"1,307,865","994,000","9,634,925","994,000","1,286",0,"17,465","18,193","6,701",0,"4,702",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,"13,297,647","10,832,000","98,083,629","5,416,000","10,373",0,"207,070","158,211","84,532",0,"38,296"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,10,"1,704,922","1,239,000","12,700,765","1,239,000","1,281",0,"29,563","24,210","10,279",0,"5,735",Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,"13,297,647","10,832,000","98,083,629","5,416,000","10,373",0,"207,070","158,211","84,532",0,"38,296"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,11,"975,806","996,000","6,856,875","996,000",761,0,"6,300","6,181","3,835",0,35,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,"13,297,647","10,832,000","98,083,629","5,416,000","10,373",0,"207,070","158,211","84,532",0,"38,296"
Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,12,"761,262","642,000","5,183,460","642,000",0,0,"1,210","1,237","1,426",0,0,Great Smoky Mountains NP,GRSM,National Park,Southeast ,TN,2023,"13,297,647","10,832,000","98,083,629","5,416,000","10,373",0,"207,070","158,211","84,532",0,"38,296"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,1,"13,711",120,"48,120",120,0,0,"1,068",829,121,0,317,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,"227,340","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,2,"21,336",120,"49,120",120,0,0,"1,026",717,133,0,304,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,"227,340","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,3,"44,555",120,"106,957",120,0,0,"2,199","1,203",587,0,768,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,"227,340","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,4,"23,979",120,"74,918",120,0,0,"1,986",972,311,0,495,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,"227,340","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,5,"18,668",120,"63,104",120,0,0,"1,623",992,299,0,670,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,"227,340","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,6,"13,971",120,"48,304",120,0,0,"1,675",655,134,0,261,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,"227,340","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,7,"13,035",120,"17,286",120,0,0,699,270,0,0,81,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,"227,340","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,8,"6,652",120,"13,829",120,0,0,471,148,5,0,140,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,"227,340","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,9,"10,710",120,"33,906",120,0,0,"1,055",455,111,0,188,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,"227,340","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,10,"23,445",120,"69,650",120,0,0,"1,830",947,240,0,592,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,"227,340","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,11,"17,647",120,"66,277",120,0,0,"1,749",893,286,0,639,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,"227,340","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797"
Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,12,"19,631",120,"53,750",120,0,0,"1,350",758,281,0,342,Guadalupe Mountains NP,GUMO,National Park,Intermountain ,TX,2023,"227,340","1,440","645,221","1,440",0,0,"16,731","8,839","2,508",0,"4,797"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,1,"74,088","1,680","217,343","1,680",0,0,"1,830",0,608,0,444,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,2,"69,059","1,680","207,695","1,680",0,0,"2,108",0,420,0,371,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,3,"77,302","1,680","220,364","1,680",0,0,"1,783",0,502,0,455,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,4,"81,423","1,680","234,054","1,680",0,0,"1,795",0,547,0,625,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,5,"83,619","1,680","240,797","1,680",0,0,"1,862",0,652,0,551,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,6,"82,677","1,680","246,690","1,680",0,0,"2,256",0,578,0,555,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,7,"86,122","1,680","264,189","1,680",0,0,"2,430",0,759,0,642,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,8,"19,704","1,680","95,543","1,680",0,0,"1,465",0,585,0,289,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,9,"43,244","1,680","169,864","1,680",0,0,"2,104",0,819,0,551,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,10,"57,173","1,680","187,377","1,680",0,0,"2,147",0,334,0,562,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,11,"53,164","1,680","163,256","1,680",0,0,"2,125",0,146,0,101,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Haleakala NP,HALE,National Park,Pacific West ,HI,2023,12,"63,717","1,680","183,474","1,680",0,0,"1,543",0,164,0,628,Haleakala NP,HALE,National Park,Pacific West ,HI,2023,"791,292","20,160","2,430,646","20,160",0,0,"23,448",0,"6,114",0,"5,774"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,1,"186,410","147,208","1,161,774","147,208","3,116",650,89,0,460,0,"7,196",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,"1,620,294","1,878,799","10,263,418","620,005","34,788","6,401",958,5,"3,704",0,"64,618"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,2,"138,766","146,941","886,816","146,941","2,640",352,127,0,226,0,"6,352",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,"1,620,294","1,878,799","10,263,418","620,005","34,788","6,401",958,5,"3,704",0,"64,618"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,3,"119,052","155,896","793,287","155,896","2,998",449,82,0,377,0,"6,058",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,"1,620,294","1,878,799","10,263,418","620,005","34,788","6,401",958,5,"3,704",0,"64,618"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,4,"106,990","149,218","666,105","149,218","2,897",489,56,0,294,0,"3,208",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,"1,620,294","1,878,799","10,263,418","620,005","34,788","6,401",958,5,"3,704",0,"64,618"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,5,"109,303","145,482","702,062","145,482","2,862",532,37,0,311,0,"4,311",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,"1,620,294","1,878,799","10,263,418","620,005","34,788","6,401",958,5,"3,704",0,"64,618"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,6,"176,017","155,100","1,070,124","155,100","3,404",839,78,0,374,0,"5,082",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,"1,620,294","1,878,799","10,263,418","620,005","34,788","6,401",958,5,"3,704",0,"64,618"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,7,"142,751","161,389","941,458","161,389","3,420",644,100,0,292,0,"6,989",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,"1,620,294","1,878,799","10,263,418","620,005","34,788","6,401",958,5,"3,704",0,"64,618"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,8,"138,572","188,215","867,810","188,215","3,173",606,93,0,226,0,"4,907",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,"1,620,294","1,878,799","10,263,418","620,005","34,788","6,401",958,5,"3,704",0,"64,618"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,9,"137,315","159,228","852,324","159,228","2,571",560,79,0,226,0,"5,088",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,"1,620,294","1,878,799","10,263,418","620,005","34,788","6,401",958,5,"3,704",0,"64,618"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,10,"113,614","157,382","733,014","157,382","2,514",441,74,0,263,0,"5,296",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,"1,620,294","1,878,799","10,263,418","620,005","34,788","6,401",958,5,"3,704",0,"64,618"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,11,"116,470","152,926","726,816","152,926","2,262",422,73,0,392,0,"4,294",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,"1,620,294","1,878,799","10,263,418","620,005","34,788","6,401",958,5,"3,704",0,"64,618"
Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,12,"135,034","159,814","861,828","159,814","2,931",417,70,5,263,0,"5,837",Hawaii Volcanoes NP,HAVO,National Park,Pacific West ,HI,2023,"1,620,294","1,878,799","10,263,418","620,005","34,788","6,401",958,5,"3,704",0,"64,618"
Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,1,"171,283","12,332","466,623","12,332",0,0,0,"1,407",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,"2,502,967","150,504","6,849,394","171,574",0,0,28,"22,062",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,2,"244,678","12,322","654,795","12,322",0,0,0,"1,421",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,"2,502,967","150,504","6,849,394","171,574",0,0,28,"22,062",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,3,"281,716","12,352","759,472","12,352",0,0,0,"1,914",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,"2,502,967","150,504","6,849,394","171,574",0,0,28,"22,062",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,4,"271,204","12,352","730,723","12,352",0,0,0,"1,822",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,"2,502,967","150,504","6,849,394","171,574",0,0,28,"22,062",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,5,"309,282","12,387","830,841","12,387",0,0,4,"1,950",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,"2,502,967","150,504","6,849,394","171,574",0,0,28,"22,062",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,6,"338,669","12,654","905,512","12,654",0,0,0,"1,926",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,"2,502,967","150,504","6,849,394","171,574",0,0,28,"22,062",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,7,"263,022","12,893","715,598","12,893",0,0,20,"2,093",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,"2,502,967","150,504","6,849,394","171,574",0,0,28,"22,062",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,8,"245,673","12,514","665,382","12,514",0,0,0,"1,823",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,"2,502,967","150,504","6,849,394","171,574",0,0,28,"22,062",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,9,"76,124","12,362","219,758","12,362",0,0,0,"1,244",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,"2,502,967","150,504","6,849,394","171,574",0,0,28,"22,062",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,10,"116,869","12,440","331,726","12,440",0,0,0,"1,627",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,"2,502,967","150,504","6,849,394","171,574",0,0,28,"22,062",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,11,"96,740","12,673","284,154","12,673",0,0,0,"1,825",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2023,"2,502,967","150,504","6,849,394","171,574",0,0,28,"22,062",0,0,0
